5.2824e-11,6.3697e-11,0.017733,0.052687,0.11416,0.18649,0.27274,0.39481,0.55699,0.76525,1.0415,1.4052,1.8694,2.5669,3.5775,5.0936,7.4623,11.36,18.191,31.11,0.026059,0.052687,0.104,0.15693,0.21759,0.30019,0.40092,0.52912,0.6915,0.90253,1.1797,1.5489,2.0499,2.7512,3.7657,5.2848,7.6529,11.55,18.381,31.299,0.10223,0.13907,0.18649,0.25413,0.32266,0.4066,0.50927,0.65444,0.82706,1.041,1.3216,1.6928,2.1971,2.9014,3.9192,5.441,7.8076,11.705,18.535,31.452,0.2298,0.27239,0.32934,0.38713,0.47261,0.55645,0.66062,0.81266,0.97893,1.1944,1.4699,1.8364,2.3826,3.0904,4.112,5.637,8.0005,11.898,18.728,31.644,0.57286,0.62555,0.67258,0.74469,0.83017,0.91101,1.035,1.1689,1.358,1.5651,1.8391,2.2444,2.7473,3.448,4.4502,6.013,8.4185,12.317,19.147,32.062
5.2865e-11,6.3772e-11,0.018729,0.053151,0.11525,0.18842,0.27913,0.40425,0.57085,0.78564,1.0715,1.4348,1.9348,2.6683,3.7389,5.3588,7.917,12.183,19.784,34.454,0.025753,0.053151,0.10472,0.15832,0.22008,0.30426,0.40708,0.53818,0.70499,0.92248,1.2092,1.5924,2.1155,2.8527,3.9271,5.5497,8.1072,12.373,19.973,34.642,0.10177,0.13873,0.18842,0.25515,0.32506,0.41033,0.51491,0.66427,0.84048,1.061,1.351,1.7363,2.2627,3.0029,4.0806,5.7057,8.2615,12.527,20.127,34.795,0.22827,0.27546,0.3296,0.38772,0.47448,0.55964,0.66572,0.82112,0.99208,1.2136,1.4979,1.8784,2.4483,3.192,4.2734,5.9013,8.4541,12.72,20.319,34.986,0.571,0.62422,0.6707,0.74376,0.83052,0.91369,1.0401,1.1763,1.3703,1.5825,1.8658,2.2864,2.8109,3.5463,4.6046,6.2775,8.8716,13.138,20.737,35.403
5.29e-11,6.3837e-11,0.019609,0.05357,0.11623,0.19017,0.28485,0.41279,0.58339,0.80419,1.099,1.4622,1.9952,2.7625,3.89,5.6094,8.3517,12.982,21.356,37.826,0.025428,0.05357,0.10531,0.15954,0.22224,0.30786,0.41256,0.5463,0.71714,0.94055,1.236,1.6322,2.1759,2.9469,4.0781,5.7999,8.5413,13.171,21.545,38.013,0.10126,0.13842,0.19017,0.25594,0.3271,0.41356,0.51989,0.67326,0.8525,1.079,1.3777,1.776,2.3231,3.0971,4.2315,5.9554,8.6952,13.324,21.698,38.165,0.2267,0.27825,0.32965,0.38804,0.47595,0.56237,0.67326,0.8285,1.0038,1.2307,1.5233,1.9166,2.5086,3.2861,4.4242,6.1506,8.8873,13.517,21.889,38.356,0.56911,0.62279,0.67326,0.74238,0.83029,0.91577,1.0443,1.1824,1.3807,1.5982,1.9058,2.3244,2.8692,3.637,4.7478,6.5294,9.3041,13.934,22.307,38.771
5.293e-11,6.3892e-11,0.020396,0.053952,0.11713,0.19177,0.29003,0.42057,0.59484,0.82118,1.1242,1.4925,2.0513,2.8506,4.0321,5.8472,8.7685,13.757,22.909,41.226,0.025095,0.053952,0.10579,0.1606,0.22414,0.31105,0.41748,0.55364,0.72816,0.95703,1.2605,1.6688,2.2319,3.0349,4.2201,6.0371,8.9575,13.946,23.097,41.412,0.10065,0.13811,0.19177,0.25655,0.32883,0.41636,0.52431,0.68153,0.86334,1.0954,1.402,1.8126,2.379,3.185,4.3734,6.192,9.1108,14.099,23.249,41.563,0.22511,0.27921,0.3295,0.38818,0.47707,0.5647,0.68153,0.83498,1.0143,1.2461,1.5465,1.9515,2.5644,3.3738,4.5659,6.3865,9.3023,14.29,23.44,41.752,0.5672,0.62131,0.68153,0.7407,0.82966,0.91727,1.0478,1.1872,1.3895,1.6123,1.9436,2.3591,2.9227,3.7211,4.8812,6.7702,9.7184,14.707,23.856,42.167
5.2954e-11,6.3939e-11,0.021104,0.054303,0.11796,0.19324,0.29475,0.42769,0.60535,0.83684,1.1476,1.5264,2.1036,2.9331,4.1664,6.0734,9.1691,14.512,24.444,44.652,0.024756,0.054303,0.10616,0.16152,0.22581,0.3139,0.4219,0.56031,0.7382,0.97213,1.2831,1.7027,2.2841,3.1172,4.3541,6.2626,9.3574,14.7,24.631,44.837,0.099984,0.13775,0.19324,0.257,0.33029,0.41878,0.52825,0.6892,0.87316,1.1104,1.4244,1.8464,2.431,3.2672,4.5072,6.4169,9.5101,14.852,24.783,44.987,0.22349,0.27798,0.32916,0.39175,0.47787,0.56668,0.6892,0.84069,1.0237,1.2599,1.5677,1.9835,2.6162,3.4558,4.6994,6.6106,9.701,15.043,24.973,45.175,0.56526,0.61975,0.68356,0.73872,0.82864,0.91824,1.0506,1.1911,1.3972,1.6249,1.9694,2.3908,2.9722,3.7994,5.0057,7.0013,10.116,15.459,25.388,45.588
5.2973e-11,6.3979e-11,0.021742,0.054627,0.11872,0.1946,0.29907,0.43425,0.61506,0.85135,1.1693,1.558,2.1526,3.0109,4.2936,6.2893,9.5551,15.249,25.963,48.103,0.024404,0.054627,0.10643,0.16231,0.22729,0.31644,0.42588,0.56638,0.7474,0.98604,1.304,1.7342,2.3329,3.1947,4.4809,6.4777,9.7425,15.435,26.149,48.286,0.099261,0.13732,0.1946,0.25732,0.3315,0.42084,0.53175,0.69634,0.8821,1.1242,1.445,1.8778,2.4795,3.3444,4.6337,6.6312,9.8946,15.587,26.3,48.435,0.22185,0.27669,0.32863,0.39506,0.47835,0.56834,0.69634,0.84569,1.0321,1.2724,1.587,2.013,2.6643,3.5328,4.8256,6.8239,10.085,15.777,26.489,48.623,0.56326,0.6181,0.68239,0.73642,0.82724,0.9187,1.0528,1.1942,1.4037,1.6361,1.9882,2.4198,3.0178,3.8723,5.122,7.2237,10.499,16.191,26.902,49.034
5.2988e-11,6.4013e-11,0.022319,0.054928,0.11943,0.19587,0.30304,0.4403,0.62404,0.86484,1.1896,1.5875,2.1986,3.0843,4.4143,6.4957,9.9276,15.967,27.467,51.578,0.02403,0.054928,0.1066,0.16297,0.2286,0.31871,0.42946,0.57191,0.75584,0.99888,1.3234,1.7636,2.3785,3.2678,4.6012,6.6831,10.114,16.153,27.651,51.76,0.098443,0.1368,0.19587,0.25754,0.33247,0.42255,0.53485,0.70302,0.89025,1.1368,1.464,1.907,2.5249,3.4171,4.7535,6.8357,10.265,16.304,27.801,51.907,0.22023,0.2754,0.32792,0.39815,0.47853,0.56967,0.70302,0.85008,1.0396,1.2837,1.6047,2.044,2.7093,3.6051,4.9451,7.0273,10.455,16.493,27.989,52.094,0.56108,0.61625,0.68099,0.73387,0.82551,0.91864,1.0544,1.1965,1.4093,1.6459,2.0052,2.4463,3.0601,3.9403,5.2309,7.4383,10.867,16.906,28.401,52.503
5.2999e-11,6.4042e-11,0.02284,0.055208,0.12009,0.19705,0.30671,0.44591,0.63239,0.87743,1.2056,1.6152,2.2419,3.1537,4.5292,6.6933,10.287,16.669,28.955,55.075,0.023626,0.055208,0.10667,0.16351,0.22976,0.32072,0.43269,0.57693,0.76361,1.0107,1.3414,1.791,2.4215,3.3367,4.7154,6.8796,10.473,16.853,29.138,55.255,0.097532,0.13619,0.19705,0.25766,0.33319,0.42398,0.5383,0.70821,0.89771,1.1484,1.4816,1.9341,2.5674,3.4857,4.8672,7.0312,10.623,17.003,29.286,55.401,0.2186,0.27408,0.32693,0.40105,0.47849,0.57054,0.70775,0.85399,1.0463,1.2939,1.6208,2.074,2.7514,3.6732,5.0583,7.2215,10.811,17.191,29.473,55.586,0.55835,0.61383,0.67898,0.73129,0.8237,0.92594,1.0553,1.2056,1.4138,1.6544,2.0206,2.4706,3.099,4.0036,5.3327,7.6371,11.223,17.603,29.884,55.994
5.3007e-11,6.4065e-11,0.023312,0.055472,0.12071,0.19816,0.31009,0.45112,0.64017,0.88919,1.2183,1.6412,2.2828,3.2195,4.6385,6.8826,10.635,17.354,30.428,58.592,0.023192,0.055472,0.10666,0.16393,0.23075,0.3225,0.43557,0.58148,0.77075,1.0217,1.3581,1.8167,2.4618,3.402,4.8239,7.0677,10.819,17.538,30.609,58.77,0.096533,0.13547,0.19816,0.25763,0.33367,0.42511,0.54234,0.71244,0.90452,1.159,1.4978,1.9594,2.6073,3.5504,4.9751,7.2182,10.969,17.686,30.756,58.915,0.21689,0.27265,0.3257,0.40343,0.47819,0.57092,0.70954,0.85742,1.0523,1.303,1.6354,2.1025,2.7907,3.7373,5.1655,7.407,11.156,17.873,30.942,59.098,0.55498,0.61074,0.67627,0.72865,0.82179,0.9346,1.0555,1.2183,1.4174,1.6616,2.0343,2.4927,3.1349,4.0623,5.4279,7.8202,11.566,18.283,31.351,59.503
5.3011e-11,6.4096e-11,0.02374,0.055719,0.1213,0.19921,0.31323,0.45595,0.64741,0.90019,1.2304,1.6656,2.3214,3.2819,4.7426,7.0642,10.972,18.024,31.885,62.126,0.022732,0.055719,0.10655,0.16425,0.2316,0.32406,0.43813,0.58559,0.77729,1.0318,1.3736,1.8406,2.4998,3.4637,4.927,7.2479,11.154,18.206,32.065,62.302,0.09544,0.13467,0.19921,0.25746,0.33395,0.42593,0.54616,0.71616,0.91069,1.1688,1.5128,1.9829,2.6447,3.6115,5.0774,7.3971,11.303,18.354,32.211,62.445,0.21505,0.27107,0.32428,0.4025,0.47756,0.57086,0.71081,0.86033,1.0574,1.311,1.6485,2.1297,2.8274,3.7977,5.267,7.5843,11.489,18.539,32.395,62.626,0.5511,0.60712,0.67302,0.72574,0.81956,0.93341,1.0551,1.2298,1.4199,1.6676,2.0465,2.5128,3.1679,4.1163,5.5166,7.9948,11.897,18.947,32.801,63.029
5.301e-11,6.4139e-11,0.024127,0.055952,0.12185,0.2007,0.31614,0.46043,0.65417,0.9105,1.2419,1.6886,2.3578,3.3411,4.8417,7.2382,11.297,18.679,33.327,65.674,0.022251,0.055952,0.10635,0.16446,0.23229,0.3254,0.44037,0.58928,0.78326,1.0412,1.3879,1.863,2.5355,3.522,5.0249,7.4204,11.478,18.859,33.505,65.848,0.094242,0.13372,0.19996,0.25716,0.33402,0.42643,0.54978,0.71939,0.91622,1.1776,1.5265,2.0046,2.6797,3.6691,5.1743,7.5681,11.625,19.005,33.649,65.989,0.21316,0.26943,0.32263,0.40132,0.4766,0.5704,0.71161,0.86266,1.0618,1.3179,1.6603,2.1557,2.8617,3.8544,5.3627,7.7537,11.809,19.189,33.831,66.169,0.54978,0.60308,0.66931,0.72616,0.81685,0.93159,1.054,1.2304,1.4214,1.6722,2.0571,2.5308,3.1979,4.1654,5.6138,8.1614,12.216,19.594,34.235,66.569
5.3005e-11,6.4176e-11,0.024471,0.056173,0.12237,0.20241,0.31882,0.46457,0.66046,0.92014,1.2529,1.7102,2.3921,3.3971,4.9359,7.4047,11.611,19.317,34.751,69.233,0.021737,0.056173,0.10604,0.16452,0.23284,0.32653,0.44227,0.59255,0.78867,1.0497,1.4012,1.8838,2.5689,3.577,5.1176,7.5852,11.79,19.495,34.927,69.404,0.092918,0.13257,0.19913,0.25673,0.33385,0.42659,0.55323,0.72213,0.92113,1.1856,1.5391,2.0247,2.7124,3.7232,5.2657,7.7315,11.936,19.64,35.07,69.543,0.21123,0.26774,0.32074,0.39987,0.47526,0.56951,0.71193,0.86441,1.0653,1.3238,1.6705,2.1807,2.8935,3.9077,5.4528,7.9153,12.119,19.822,35.25,69.721,0.55323,0.59858,0.66514,0.73123,0.81363,0.92922,1.0521,1.2303,1.4217,1.6755,2.0661,2.5467,3.2249,4.2094,5.719,8.32,12.523,20.225,35.651,70.118
5.2994e-11,6.4206e-11,0.024772,0.056383,0.12303,0.20396,0.3213,0.4684,0.6663,0.92915,1.2634,1.7304,2.4244,3.45,5.0253,7.5639,11.913,19.94,36.157,72.798,0.02116,0.056383,0.10562,0.16444,0.23323,0.32744,0.44383,0.59539,0.79352,1.0575,1.4134,1.9031,2.6002,3.6288,5.2053,7.7425,12.091,20.116,36.33,72.966,0.091436,0.13119,0.19805,0.25615,0.33343,0.42637,0.55651,0.72436,0.92541,1.1928,1.5505,2.0431,2.7428,3.774,5.3518,7.8871,12.235,20.258,36.471,73.103,0.2092,0.26594,0.31855,0.3981,0.47348,0.56814,0.7117,0.86555,1.0681,1.3286,1.6793,2.2047,2.9229,3.9573,5.537,8.069,12.416,20.439,36.649,73.277,0.55203,0.59349,0.66035,0.73607,0.80987,0.92627,1.0494,1.2292,1.4207,1.6772,2.0733,2.5604,3.249,4.248,5.821,8.4706,12.817,20.839,37.047,73.671
5.2979e-11,6.423e-11,0.02503,0.056583,0.12385,0.20536,0.32356,0.4719,0.67171,0.93755,1.2735,1.7493,2.4547,3.4998,5.1098,7.7156,12.205,20.545,37.542,76.362,0.020514,0.056583,0.10507,0.16419,0.23344,0.32811,0.44503,0.59778,0.79779,1.0645,1.4246,1.9209,2.6293,3.6772,5.2877,7.8921,12.38,20.718,37.712,76.526,0.08976,0.12957,0.19672,0.25534,0.33273,0.42571,0.55964,0.72602,0.92902,1.199,1.5607,2.0598,2.7709,3.8212,5.4324,8.0349,12.522,20.859,37.851,76.661,0.20689,0.26384,0.31601,0.39596,0.47116,0.56614,0.7108,0.86604,1.07,1.3323,1.6864,2.2278,2.9498,4.0033,5.6153,8.2147,12.701,21.038,38.027,76.833,0.54704,0.58752,0.65467,0.73462,0.8055,0.92267,1.0458,1.2272,1.4186,1.6773,2.0787,2.5718,3.2698,4.2809,5.9203,8.613,13.1,21.435,38.422,77.222
5.2957e-11,6.4247e-11,0.025251,0.056773,0.12456,0.20661,0.32562,0.4751,0.67669,0.94534,1.2832,1.7668,2.483,3.5464,5.1892,7.8594,12.484,21.132,38.903,79.917,0.019806,0.056773,0.10439,0.16377,0.23345,0.32853,0.44586,0.59973,0.80147,1.0707,1.4346,1.937,2.6562,3.722,5.3647,8.0335,12.656,21.303,39.07,80.079,0.087866,0.12768,0.19511,0.25426,0.3317,0.42461,0.56264,0.72708,0.93192,1.2043,1.5697,2.0748,2.7965,3.8647,5.5072,8.1743,12.796,21.441,39.206,80.21,0.20421,0.26136,0.31303,0.39336,0.46828,0.56342,0.70912,0.86576,1.0707,1.3349,1.6918,2.2493,2.974,4.0452,5.6875,8.3518,12.973,21.617,39.379,80.379,0.54133,0.58038,0.64781,0.72813,0.80029,0.9182,1.0408,1.2236,1.4154,1.6905,2.082,2.5806,3.2869,4.3076,6.0169,8.7467,13.368,22.011,39.77,80.764
5.2929e-11,6.4257e-11,0.025433,0.056955,0.12517,0.20771,0.32746,0.47798,0.68125,0.95254,1.2925,1.783,2.5091,3.5895,5.2633,7.9949,12.749,21.698,40.236,83.454,0.019049,0.056955,0.10357,0.16316,0.23325,0.32865,0.44633,0.6012,0.80453,1.0759,1.4434,1.9516,2.6806,3.7631,5.4361,8.1663,12.919,21.866,40.399,83.611,0.085755,0.12548,0.19317,0.25288,0.33027,0.42309,0.56552,0.7275,0.93404,1.2084,1.5773,2.0879,2.8194,3.9039,5.576,8.3048,13.057,22.002,40.532,83.739,0.20446,0.25842,0.30949,0.39018,0.46489,0.56552,0.70659,0.8646,1.0701,1.336,1.7046,2.2607,2.9953,4.0826,5.7531,8.4798,13.231,22.175,40.702,83.905,0.53495,0.57195,0.63964,0.72033,0.79397,0.91258,1.0339,1.2182,1.4108,1.7046,2.0832,2.5863,3.2996,4.3277,6.1111,8.8709,13.622,22.564,41.089,84.285
5.2896e-11,6.4261e-11,0.025563,0.057129,0.12567,0.20866,0.32906,0.48055,0.68538,0.95912,1.3015,1.7975,2.5328,3.6289,5.3315,8.121,13,22.241,41.534,86.959,0.018186,0.057129,0.10267,0.16232,0.2328,0.32841,0.44643,0.60217,0.80692,1.0803,1.4509,1.9644,2.7024,3.7999,5.5012,8.2894,13.167,22.405,41.693,87.111,0.083565,0.12464,0.19085,0.25114,0.32832,0.42117,0.56829,0.72723,0.93532,1.2113,1.5832,2.099,2.8394,3.9385,5.6382,8.4253,13.302,22.539,41.823,87.236,0.2052,0.25491,0.30525,0.38629,0.461,0.56829,0.70314,0.86242,1.0681,1.3354,1.7181,2.27,3.0132,4.1147,5.8118,8.5975,13.474,22.708,41.99,87.397,0.52794,0.56829,0.63,0.71104,0.7863,0.90559,1.0249,1.2106,1.4043,1.7151,2.0819,2.5886,3.3066,4.341,6.201,8.9843,13.86,23.093,42.371,87.771
5.2855e-11,6.4258e-11,0.025615,0.057296,0.12606,0.20944,0.33041,0.48277,0.68904,0.96506,1.3102,1.8105,2.554,3.6641,5.393,8.2365,13.234,22.757,42.79,90.413,0.017135,0.057296,0.10167,0.1613,0.23209,0.32769,0.44612,0.60257,0.80857,1.0836,1.4569,1.9751,2.7211,3.8318,5.5592,8.4014,13.397,22.917,42.945,90.56,0.081285,0.12504,0.18823,0.24896,0.32567,0.42294,0.56735,0.72619,0.93566,1.2129,1.5873,2.1079,2.856,3.9676,5.6932,8.5344,13.529,23.047,43.071,90.68,0.20592,0.25075,0.30357,0.38138,0.45662,0.57095,0.69863,0.8591,1.0645,1.3327,1.7312,2.2766,3.0275,4.1405,5.8629,8.7034,13.697,23.213,43.234,90.837,0.52029,0.57095,0.61865,0.70002,0.77704,0.89698,1.0138,1.2008,1.3952,1.709,2.0777,2.587,3.3061,4.3758,6.2458,9.0853,14.079,23.593,43.609,91.204
